0.51000	0.52930	0.16979	0.00134	0.00133	0.02081
0.52000	0.57128	0.18005	0.00142	0.00114	0.05053
0.53000	0.60244	0.18599	0.00172	0.00128	0.06913
0.54000	0.63144	0.19953	0.00146	0.00132	0.08917
0.55000	0.66387	0.20662	0.00126	0.00098	0.10959
0.56000	0.68386	0.21249	0.00162	0.00140	0.12456
0.57000	0.70099	0.22147	0.00134	0.00115	0.13737
0.58000	0.75167	0.23944	0.00128	0.00122	0.17387
0.59000	0.76592	0.23977	0.00165	0.00129	0.18234
0.60000	0.78047	0.24250	0.00164	0.00134	0.19482
0.61000	0.81772	0.26072	0.00172	0.00165	0.22351
0.62000	0.82449	0.26156	0.00231	0.00157	0.23000
0.63000	0.84449	0.27316	0.00186	0.00183	0.24802
0.64000	0.87296	0.28258	0.00267	0.00220	0.27201
0.65000	0.88313	0.28886	0.00176	0.00159	0.28278
0.66000	0.89253	0.29568	0.00182	0.00148	0.29464
0.67000	0.89757	0.30541	0.00206	0.00193	0.30274
0.68000	0.91754	0.31311	0.00311	0.00192	0.32085
0.69000	0.91418	0.32382	0.00253	0.00208	0.32806
0.70000	0.92673	0.32743	0.00270	0.00256	0.33640
0.71000	0.93932	0.33858	0.00226	0.00215	0.35367
0.72000	0.94694	0.34725	0.00328	0.00292	0.36288
0.73000	0.95100	0.35698	0.00261	0.00255	0.37321
0.74000	0.95234	0.36415	0.00334	0.00317	0.37967
0.75000	0.96437	0.36511	0.00251	0.00246	0.39017
0.76000	0.96586	0.37165	0.00439	0.00352	0.39492
0.77000	0.96907	0.37728	0.00322	0.00264	0.40060
0.78000	0.96162	0.38560	0.00497	0.00328	0.40393
0.79000	0.96517	0.39032	0.00421	0.00330	0.40812
0.80000	0.97362	0.39890	0.00568	0.00366	0.41902
0.81000	0.98047	0.40636	0.00527	0.00417	0.42980
0.82000	0.98073	0.40971	0.00566	0.00420	0.43151
0.83000	0.98264	0.41347	0.00446	0.00377	0.43635
0.84000	0.98527	0.42250	0.00891	0.00613	0.44308
0.85000	0.97247	0.42868	0.00680	0.00569	0.44151
0.86000	0.97811	0.43581	0.00891	0.00673	0.44848
0.87000	0.98230	0.44229	0.00723	0.00530	0.45531
0.88000	0.98219	0.44985	0.01062	0.00718	0.45935
0.89000	0.98709	0.45546	0.00908	0.00775	0.46556
0.90000	0.98815	0.45638	0.00851	0.00743	0.46810
0.91000	0.98969	0.45667	0.00822	0.00811	0.46975
0.92000	0.99367	0.46054	0.00944	0.00813	0.47489
0.93000	0.99454	0.46553	0.00823	0.00683	0.47874
0.94000	0.99617	0.47280	0.01070	0.00842	0.48252
0.95000	0.97252	0.47698	0.01093	0.00934	0.47226
0.96000	0.97787	0.48149	0.01691	0.01061	0.47771
0.97000	0.98345	0.48678	0.01367	0.01184	0.48350
0.98000	0.98974	0.48794	0.01166	0.01062	0.48844
0.99000	0.99522	0.49208	0.01770	0.01257	0.49431
1.00000	1.00000	0.49609	0.01221	0.01147	0.49974
