0.00000	0.00000	0.00000	0.00000	0.00000	0.49983
0.01000	0.00549	0.00073	0.00000	0.00006	0.49496
0.02000	0.01038	0.00140	0.00018	0.00012	0.49047
0.03000	0.01550	0.00177	0.00012	0.00012	0.48401
0.04000	0.02142	0.00311	0.00018	0.00012	0.47591
0.05000	0.02551	0.00360	0.00012	0.00012	0.47098
0.06000	0.00433	0.00031	0.00000	0.00006	0.47778
0.07000	0.00464	0.00043	0.00000	0.00006	0.47741
0.08000	0.00671	0.00073	0.00012	0.00006	0.47274
0.09000	0.01025	0.00195	0.00018	0.00012	0.46909
0.10000	0.01245	0.00226	0.00018	0.00018	0.46399
0.11000	0.01343	0.00195	0.00012	0.00012	0.46147
0.12000	0.01746	0.00323	0.00018	0.00018	0.45560
0.13000	0.01978	0.00421	0.00018	0.00018	0.45191
0.14000	0.02765	0.00507	0.00024	0.00024	0.44266
0.15000	0.03192	0.00818	0.00024	0.00018	0.43478
0.16000	0.03442	0.00732	0.00024	0.00024	0.43136
0.17000	0.01849	0.00513	0.00018	0.00018	0.43461
0.18000	0.02222	0.00665	0.00031	0.00024	0.42687
0.19000	0.02399	0.00610	0.00024	0.00024	0.42755
0.20000	0.02972	0.00952	0.00031	0.00024	0.41519
0.21000	0.04327	0.01300	0.00037	0.00031	0.40522
0.22000	0.04480	0.01257	0.00031	0.00024	0.39916
0.23000	0.03967	0.01288	0.00037	0.00037	0.39357
0.24000	0.04529	0.01630	0.00031	0.00031	0.38566
0.25000	0.04730	0.01550	0.00037	0.00031	0.38143
0.26000	0.06525	0.02124	0.00031	0.00031	0.36585
0.27000	0.06403	0.02069	0.00037	0.00037	0.36446
0.28000	0.07843	0.02588	0.00049	0.00049	0.34490
0.29000	0.07574	0.02417	0.00061	0.00043	0.34248
0.30000	0.09998	0.03345	0.00043	0.00037	0.32312
0.31000	0.09930	0.03131	0.00043	0.00037	0.32385
0.32000	0.10809	0.03668	0.00067	0.00049	0.30722
0.33000	0.12927	0.04382	0.00043	0.00043	0.28787
0.34000	0.14404	0.04828	0.00104	0.00037	0.27452
0.35000	0.13886	0.04456	0.00055	0.00043	0.27186
0.36000	0.15594	0.05072	0.00055	0.00055	0.26120
0.37000	0.18640	0.06049	0.00049	0.00049	0.23339
0.38000	0.20019	0.06689	0.00073	0.00067	0.22349
0.39000	0.23358	0.07544	0.00092	0.00079	0.19890
0.40000	0.23321	0.07422	0.00073	0.00067	0.19742
0.41000	0.27087	0.08405	0.00073	0.00055	0.16924
0.42000	0.28918	0.09351	0.00067	0.00061	0.15329
0.43000	0.32104	0.10254	0.00079	0.00073	0.12844
0.44000	0.33643	0.10895	0.00092	0.00073	0.12072
0.45000	0.37836	0.12207	0.00110	0.00079	0.08579
0.46000	0.38342	0.12701	0.00085	0.00073	0.08386
0.47000	0.43060	0.13513	0.00122	0.00104	0.04999
0.48000	0.43042	0.13593	0.00085	0.00085	0.05078
0.49000	0.49292	0.15521	0.00110	0.00098	0.00652
0.50000	0.49512	0.15704	0.00092	0.00092	0.00467
0.51000	0.52173	0.16241	0.00159	0.00128	0.01324
0.52000	0.57947	0.18054	0.00128	0.00122	0.05591
0.53000	0.58337	0.18665	0.00159	0.00122	0.06073
0.54000	0.63177	0.19666	0.00165	0.00134	0.09215
0.55000	0.64813	0.20514	0.00183	0.00110	0.10659
0.56000	0.66180	0.20929	0.00171	0.00146	0.11770
0.57000	0.68659	0.21668	0.00122	0.00122	0.13438
0.58000	0.71234	0.23022	0.00171	0.00159	0.15791
0.59000	0.74084	0.23505	0.00159	0.00153	0.17733
